ProductID,Category,StockLevel,ReorderPoint,UnitPrice,SupplierID,WarehouseLocation,SafetyStock,LastRestockDate,ProductName,ProductImageURL
P0682,Electronics,70,21,423.02,S001,East,50,2024-02-10 23:18:55.620712,Laptop,https://example.com/images/P0682.jpg
P0683,Sports,9,21,6.25,S042,South,34,2024-08-01 23:18:55.620712,Water Bottle,https://example.com/images/P0683.jpg
P0684,Home Goods,15,26,294.77,S033,West,23,2024-03-25 23:18:55.620712,Lamp,https://example.com/images/P0684.jpg
P0685,Electronics,38,24,446.31,S034,North,41,2024-09-09 23:18:55.620712,Smartphone,https://example.com/images/P0685.jpg
P0686,Clothing,60,26,65.2,S021,West,23,2024-03-11 23:18:55.620712,Hat,https://example.com/images/P0686.jpg
P0687,Health,54,48,361.56,S002,South,32,2024-03-23 23:18:55.620712,First Aid Kit,https://example.com/images/P0687.jpg
P0688,Health,63,8,45.83,S024,West,20,2024-01-17 23:18:55.620712,Vitamins,https://example.com/images/P0688.jpg
P0689,Clothing,10,9,408.53,S034,South,24,2024-05-21 23:18:55.620712,Jacket,https://example.com/images/P0689.jpg
P0690,Food,97,30,29.51,S032,East,25,2024-05-14 23:18:55.620712,Bread,https://example.com/images/P0690.jpg
P0691,Electronics,20,39,125.72,S036,West,22,2024-03-18 23:18:55.620712,Smartwatch,https://example.com/images/P0691.jpg
P0692,Electronics,45,6,172.43,S021,North,49,2023-11-26 23:18:55.620712,Smartphone,https://example.com/images/P0692.jpg
P0693,Sports,93,41,444.85,S018,North,12,2024-01-20 23:18:55.620712,Soccer Ball,https://example.com/images/P0693.jpg
P0694,Electronics,18,20,348.45,S025,South,21,2024-06-16 23:18:55.620712,Laptop,https://example.com/images/P0694.jpg
P0695,Food,84,18,252.03,S029,South,45,2024-02-13 23:18:55.620712,Chocolate,https://example.com/images/P0695.jpg
P0696,Electronics,67,38,167.11,S003,South,46,2024-04-11 23:18:55.620712,Laptop,https://example.com/images/P0696.jpg
P0697,Clothing,96,31,439.82,S050,North,51,2024-08-10 23:18:55.620712,Sunglasses,https://example.com/images/P0697.jpg
P0698,Clothing,72,23,98.59,S009,West,37,2024-02-27 23:18:55.620712,Shoes,https://example.com/images/P0698.jpg
P0699,Electronics,78,18,245.23,S026,East,31,2024-09-08 23:18:55.620712,Smartwatch,https://example.com/images/P0699.jpg
P0700,Health,25,7,299.38,S038,South,49,2024-04-22 23:18:55.620712,Supplements,https://example.com/images/P0700.jpg
P0701,Home Goods,92,38,390.5,S004,South,53,2024-04-30 23:18:55.620712,Table,https://example.com/images/P0701.jpg
P0702,Sports,34,12,376.12,S036,West,28,2024-01-11 23:18:55.620712,Soccer Ball,https://example.com/images/P0702.jpg
P0703,Health,89,48,148.18,S039,East,18,2024-09-23 23:18:55.620712,First Aid Kit,https://example.com/images/P0703.jpg
P0704,Food,92,28,111.34,S034,South,38,2024-10-23 23:18:55.620712,Bread,https://example.com/images/P0704.jpg
P0705,Home Goods,40,17,416.06,S027,North,40,2024-04-05 23:18:55.620712,Table,https://example.com/images/P0705.jpg
P0706,Sports,68,13,284.75,S049,South,55,2023-12-10 23:18:55.620712,Bicycle Helmet,https://example.com/images/P0706.jpg
P0707,Home Goods,79,18,112.57,S047,West,58,2024-01-18 23:18:55.620712,Chair,https://example.com/images/P0707.jpg
P0708,Health,4,44,103.48,S040,North,46,2024-06-28 23:18:55.620712,Toothpaste,https://example.com/images/P0708.jpg
P0709,Home Goods,7,34,98.84,S015,South,34,2024-05-17 23:18:55.620712,Chair,https://example.com/images/P0709.jpg
P0710,Sports,90,20,387.97,S049,West,47,2024-06-30 23:18:55.620712,Yoga Mat,https://example.com/images/P0710.jpg
P0711,Home Goods,72,39,57.76,S001,South,22,2024-09-30 23:18:55.620712,Curtains,https://example.com/images/P0711.jpg
P0712,Food,69,26,365.26,S005,West,38,2024-06-09 23:18:55.620712,Snacks,https://example.com/images/P0712.jpg
P0713,Food,42,45,172.56,S010,West,32,2024-03-19 23:18:55.620712,Pasta,https://example.com/images/P0713.jpg
P0714,Electronics,16,22,310.67,S019,West,13,2024-10-08 23:18:55.620712,Tablet,https://example.com/images/P0714.jpg
P0715,Food,39,26,189.46,S024,South,55,2024-06-01 23:18:55.620712,Pasta,https://example.com/images/P0715.jpg
P0716,Health,24,43,331.49,S003,East,12,2024-02-05 23:18:55.620712,First Aid Kit,https://example.com/images/P0716.jpg
P0717,Home Goods,51,14,333.14,S007,North,34,2024-08-03 23:18:55.620712,Curtains,https://example.com/images/P0717.jpg
P0718,Home Goods,15,19,57.48,S013,West,31,2023-11-25 23:18:55.620712,Chair,https://example.com/images/P0718.jpg
P0719,Health,60,15,389.22,S022,North,51,2024-04-30 23:18:55.620712,Toothpaste,https://example.com/images/P0719.jpg
P0720,Home Goods,81,46,21.8,S042,West,59,2024-04-23 23:18:55.620712,Lamp,https://example.com/images/P0720.jpg
P0721,Home Goods,80,5,388.43,S004,West,26,2024-09-25 23:18:55.620712,Chair,https://example.com/images/P0721.jpg
P0722,Sports,25,8,122.86,S038,East,23,2024-09-18 23:18:55.620712,Tennis Racket,https://example.com/images/P0722.jpg
P0723,Food,65,33,366.94,S004,South,20,2024-09-09 23:18:55.620712,Bread,https://example.com/images/P0723.jpg
P0724,Sports,26,5,168.9,S046,North,41,2024-08-13 23:18:55.620712,Soccer Ball,https://example.com/images/P0724.jpg
P0725,Health,37,12,316.57,S015,North,59,2024-10-20 23:18:55.620712,Supplements,https://example.com/images/P0725.jpg
P0726,Clothing,83,41,375.29,S001,South,38,2024-09-11 23:18:55.620712,Jeans,https://example.com/images/P0726.jpg
P0727,Food,15,34,314.93,S032,South,26,2024-09-20 23:18:55.620712,Snacks,https://example.com/images/P0727.jpg
P0728,Food,70,45,246.19,S050,East,47,2024-08-02 23:18:55.620712,Cookies,https://example.com/images/P0728.jpg
P0729,Home Goods,20,12,130.11,S034,East,47,2024-03-22 23:18:55.620712,Carpet,https://example.com/images/P0729.jpg
P0730,Clothing,42,21,275.1,S043,West,23,2024-07-03 23:18:55.620712,Hat,https://example.com/images/P0730.jpg
P0731,Home Goods,62,20,369.76,S039,South,18,2024-09-18 23:18:55.620712,Curtains,https://example.com/images/P0731.jpg
P0732,Home Goods,22,18,95.41,S023,North,21,2023-12-09 23:18:55.620712,Candle,https://example.com/images/P0732.jpg
P0733,Sports,6,23,148.02,S027,West,23,2024-03-03 23:18:55.620712,Water Bottle,https://example.com/images/P0733.jpg
P0734,Sports,88,24,313.05,S030,North,47,2024-01-29 23:18:55.620712,Water Bottle,https://example.com/images/P0734.jpg
P0735,Food,51,35,342.97,S011,North,27,2024-05-07 23:18:55.620712,Pasta,https://example.com/images/P0735.jpg
P0736,Food,12,35,116.06,S010,North,50,2024-02-20 23:18:55.620712,Cookies,https://example.com/images/P0736.jpg
P0737,Electronics,11,30,187.36,S003,North,19,2024-02-19 23:18:55.620712,Smartwatch,https://example.com/images/P0737.jpg
P0738,Clothing,10,34,366.56,S033,West,18,2024-04-25 23:18:55.620712,Jacket,https://example.com/images/P0738.jpg
P0739,Home Goods,16,36,109.52,S017,North,44,2024-08-15 23:18:55.620712,Chair,https://example.com/images/P0739.jpg
P0740,Sports,82,48,275.58,S046,South,19,2024-03-26 23:18:55.620712,Water Bottle,https://example.com/images/P0740.jpg
P0741,Home Goods,94,16,235.56,S004,West,42,2024-09-05 23:18:55.620712,Chair,https://example.com/images/P0741.jpg
P0742,Electronics,18,12,358.78,S037,South,30,2024-10-02 23:18:55.620712,Smartwatch,https://example.com/images/P0742.jpg
P0743,Health,53,18,340.53,S001,East,15,2024-05-24 23:18:55.620712,Toothpaste,https://example.com/images/P0743.jpg
P0744,Sports,99,6,49.11,S033,South,58,2024-08-01 23:18:55.620712,Dumbbells,https://example.com/images/P0744.jpg
P0745,Sports,96,15,111.07,S034,West,35,2024-06-26 23:18:55.620712,Tennis Racket,https://example.com/images/P0745.jpg
P0746,Food,33,22,321.47,S037,North,10,2024-09-24 23:18:55.620712,Bread,https://example.com/images/P0746.jpg
P0747,Clothing,9,38,447.69,S041,North,44,2024-10-07 23:18:55.620712,T-Shirt,https://example.com/images/P0747.jpg
P0748,Home Goods,4,9,12.36,S003,East,59,2024-02-23 23:18:55.620712,Candle,https://example.com/images/P0748.jpg
P0749,Home Goods,52,28,318.17,S033,South,17,2024-07-18 23:18:55.620712,Curtains,https://example.com/images/P0749.jpg
P0750,Clothing,83,47,294.53,S044,South,24,2024-05-08 23:18:55.620712,Sunglasses,https://example.com/images/P0750.jpg
P0751,Food,98,32,376.83,S002,North,11,2024-02-08 23:18:55.620712,Juice,https://example.com/images/P0751.jpg
P0752,Health,44,19,413.31,S012,South,21,2024-05-12 23:18:55.620712,Supplements,https://example.com/images/P0752.jpg
P0753,Clothing,66,7,320.11,S008,South,46,2023-11-28 23:18:55.620712,Hat,https://example.com/images/P0753.jpg
P0754,Sports,52,42,310.38,S005,East,24,2024-08-16 23:18:55.620712,Yoga Mat,https://example.com/images/P0754.jpg
P0755,Health,87,34,97.67,S046,South,31,2024-06-07 23:18:55.620712,Toothpaste,https://example.com/images/P0755.jpg
P0756,Home Goods,84,41,57.69,S035,North,18,2024-06-02 23:18:55.620712,Lamp,https://example.com/images/P0756.jpg
P0757,Home Goods,65,12,205.46,S034,West,47,2024-10-17 23:18:55.620712,Candle,https://example.com/images/P0757.jpg
P0758,Food,11,12,435.19,S037,West,37,2024-08-18 23:18:55.620712,Bread,https://example.com/images/P0758.jpg
P0759,Electronics,4,14,410.81,S010,South,57,2024-07-02 23:18:55.620712,Laptop,https://example.com/images/P0759.jpg
P0760,Health,38,16,391.66,S036,South,57,2024-03-21 23:18:55.620712,Sanitizer,https://example.com/images/P0760.jpg
P0761,Health,37,11,281.62,S002,South,38,2024-03-26 23:18:55.620712,Thermometer,https://example.com/images/P0761.jpg
P0762,Sports,50,28,254.66,S050,South,34,2024-06-19 23:18:55.620712,Bicycle Helmet,https://example.com/images/P0762.jpg
P0763,Sports,45,39,323.51,S042,West,51,2024-02-28 23:18:55.620712,Water Bottle,https://example.com/images/P0763.jpg
P0764,Sports,95,17,189.32,S032,North,55,2024-09-04 23:18:55.620712,Tennis Racket,https://example.com/images/P0764.jpg
P0765,Electronics,0,22,345.69,S032,East,36,2024-05-23 23:18:55.620712,Camera,https://example.com/images/P0765.jpg
P0766,Home Goods,52,33,276.66,S043,North,22,2023-11-20 23:18:55.620712,Curtains,https://example.com/images/P0766.jpg
P0767,Health,33,30,352.05,S003,West,55,2024-06-16 23:18:55.620712,Toothpaste,https://example.com/images/P0767.jpg
P0768,Food,34,41,377.53,S024,East,28,2024-10-21 23:18:55.620712,Snacks,https://example.com/images/P0768.jpg
P0769,Home Goods,0,23,316.93,S034,West,55,2024-02-07 23:18:55.620712,Carpet,https://example.com/images/P0769.jpg
P0770,Food,3,45,210.12,S005,North,53,2023-11-16 23:18:55.620712,Cookies,https://example.com/images/P0770.jpg
P0771,Clothing,88,27,455.93,S025,South,49,2024-09-05 23:18:55.620712,Shoes,https://example.com/images/P0771.jpg
P0772,Food,68,7,48.81,S049,North,39,2024-05-26 23:18:55.620712,Pasta,https://example.com/images/P0772.jpg
P0773,Food,74,36,443.46,S030,East,42,2024-05-21 23:18:55.620712,Pasta,https://example.com/images/P0773.jpg
P0774,Electronics,0,28,231.48,S046,West,43,2024-07-03 23:18:55.620712,Smartphone,https://example.com/images/P0774.jpg
P0775,Food,89,9,178.52,S033,East,55,2023-12-03 23:18:55.620712,Bread,https://example.com/images/P0775.jpg
P0776,Food,36,10,29.15,S031,North,51,2024-08-18 23:18:55.620712,Juice,https://example.com/images/P0776.jpg
P0777,Clothing,5,14,423.0,S008,East,58,2024-01-16 23:18:55.620712,Jacket,https://example.com/images/P0777.jpg
P0778,Food,17,36,10.23,S028,East,10,2023-12-29 23:18:55.620712,Juice,https://example.com/images/P0778.jpg
P0779,Electronics,92,25,63.44,S017,South,43,2024-01-27 23:18:55.620712,Laptop,https://example.com/images/P0779.jpg
P0780,Sports,19,36,375.14,S022,South,36,2024-08-23 23:18:55.621742,Bicycle Helmet,https://example.com/images/P0780.jpg
P0781,Food,93,21,295.48,S032,North,22,2023-12-30 23:18:55.621742,Bread,https://example.com/images/P0781.jpg
P0782,Food,76,41,180.04,S010,South,33,2024-01-06 23:18:55.621742,Bread,https://example.com/images/P0782.jpg
P0783,Food,46,49,47.56,S003,South,21,2024-09-02 23:18:55.621742,Juice,https://example.com/images/P0783.jpg
P0784,Food,23,6,195.26,S031,East,48,2024-02-14 23:18:55.621742,Bread,https://example.com/images/P0784.jpg
P0785,Health,72,24,50.5,S040,West,44,2023-11-09 23:18:55.621742,Supplements,https://example.com/images/P0785.jpg
P0786,Electronics,73,5,342.9,S044,East,11,2023-11-02 23:18:55.621742,Smartphone,https://example.com/images/P0786.jpg
P0787,Home Goods,43,5,326.51,S030,South,56,2024-02-13 23:18:55.621742,Table,https://example.com/images/P0787.jpg
P0788,Sports,64,22,365.39,S021,West,47,2023-11-13 23:18:55.621742,Dumbbells,https://example.com/images/P0788.jpg
P0789,Health,92,5,149.12,S039,West,10,2024-09-20 23:18:55.621742,Thermometer,https://example.com/images/P0789.jpg
P0790,Electronics,20,43,377.87,S013,North,41,2024-01-15 23:18:55.621742,Headphones,https://example.com/images/P0790.jpg
P0791,Health,50,19,348.49,S011,East,21,2024-02-19 23:18:55.621742,Toothpaste,https://example.com/images/P0791.jpg
P0792,Sports,87,14,265.68,S023,East,59,2024-08-06 23:18:55.621742,Soccer Ball,https://example.com/images/P0792.jpg
P0793,Food,47,7,417.05,S041,North,48,2024-05-26 23:18:55.621742,Chocolate,https://example.com/images/P0793.jpg
P0794,Home Goods,96,46,218.19,S048,West,11,2024-02-06 23:18:55.621742,Carpet,https://example.com/images/P0794.jpg
P0795,Health,33,12,254.31,S031,South,56,2024-07-24 23:18:55.621742,Sanitizer,https://example.com/images/P0795.jpg
P0796,Health,98,44,195.55,S017,West,15,2023-12-29 23:18:55.621742,Thermometer,https://example.com/images/P0796.jpg
P0797,Sports,5,29,471.74,S016,East,43,2024-01-03 23:18:55.621742,Dumbbells,https://example.com/images/P0797.jpg
P0798,Electronics,88,25,429.15,S012,North,15,2024-10-12 23:18:55.621742,Smartwatch,https://example.com/images/P0798.jpg
P0799,Sports,5,48,245.39,S039,East,34,2024-02-29 23:18:55.621742,Dumbbells,https://example.com/images/P0799.jpg
P0800,Home Goods,87,14,164.46,S048,South,20,2023-11-15 23:18:55.621742,Curtains,https://example.com/images/P0800.jpg
P0801,Home Goods,73,18,10.05,S022,West,41,2024-03-27 23:18:55.621742,Table,https://example.com/images/P0801.jpg
P0802,Electronics,46,17,22.97,S012,South,39,2024-08-05 23:18:55.621742,Smartphone,https://example.com/images/P0802.jpg
P0803,Clothing,35,17,275.65,S004,South,59,2024-02-05 23:18:55.621742,Jacket,https://example.com/images/P0803.jpg
P0804,Electronics,8,46,111.32,S031,South,19,2024-07-09 23:18:55.621742,Camera,https://example.com/images/P0804.jpg
P0805,Clothing,13,5,392.55,S011,East,50,2023-11-20 23:18:55.621742,Jeans,https://example.com/images/P0805.jpg
P0806,Sports,15,30,174.01,S047,South,18,2024-10-20 23:18:55.621742,Water Bottle,https://example.com/images/P0806.jpg
P0807,Clothing,52,5,24.4,S023,South,50,2024-10-23 23:18:55.621742,Jeans,https://example.com/images/P0807.jpg
P0808,Clothing,10,19,492.75,S012,South,37,2024-01-18 23:18:55.621742,Shoes,https://example.com/images/P0808.jpg
P0809,Food,45,32,157.86,S007,West,48,2024-02-16 23:18:55.621742,Snacks,https://example.com/images/P0809.jpg
P0810,Home Goods,8,13,361.89,S034,North,11,2023-12-25 23:18:55.621742,Table,https://example.com/images/P0810.jpg
P0811,Home Goods,73,14,136.22,S026,South,58,2024-09-28 23:18:55.621742,Lamp,https://example.com/images/P0811.jpg
P0812,Sports,1,46,153.56,S023,West,16,2024-09-15 23:18:55.621742,Bicycle Helmet,https://example.com/images/P0812.jpg
P0813,Electronics,42,47,415.44,S017,South,33,2024-10-17 23:18:55.621742,Headphones,https://example.com/images/P0813.jpg
P0814,Electronics,15,30,106.9,S006,North,38,2024-06-25 23:18:55.621742,Smartphone,https://example.com/images/P0814.jpg
P0815,Clothing,48,12,16.07,S027,West,59,2024-07-02 23:18:55.621742,Jeans,https://example.com/images/P0815.jpg
P0816,Food,71,32,381.33,S047,West,51,2024-08-13 23:18:55.621742,Bread,https://example.com/images/P0816.jpg
P0817,Home Goods,80,40,343.62,S008,North,35,2024-01-17 23:18:55.621742,Table,https://example.com/images/P0817.jpg
P0818,Home Goods,95,16,231.47,S022,East,25,2024-02-07 23:18:55.621742,Curtains,https://example.com/images/P0818.jpg
P0819,Electronics,92,14,68.82,S004,South,15,2024-04-10 23:18:55.621742,Camera,https://example.com/images/P0819.jpg
P0820,Sports,62,34,18.48,S003,North,37,2023-12-30 23:18:55.621742,Soccer Ball,https://example.com/images/P0820.jpg
P0821,Health,66,16,478.71,S037,North,11,2024-08-04 23:18:55.621742,First Aid Kit,https://example.com/images/P0821.jpg
P0822,Home Goods,88,45,12.79,S035,West,42,2024-04-06 23:18:55.621742,Table,https://example.com/images/P0822.jpg
P0823,Food,10,39,473.98,S030,South,36,2024-02-11 23:18:55.621742,Juice,https://example.com/images/P0823.jpg
P0824,Health,94,31,75.21,S012,East,11,2024-06-11 23:18:55.621742,Toothpaste,https://example.com/images/P0824.jpg
P0825,Sports,87,13,241.67,S035,South,15,2024-07-15 23:18:55.621742,Yoga Mat,https://example.com/images/P0825.jpg
P0826,Sports,6,24,429.32,S034,North,24,2024-04-08 23:18:55.621742,Bicycle Helmet,https://example.com/images/P0826.jpg
P0827,Health,27,24,193.13,S007,East,53,2024-05-08 23:18:55.621742,Toothpaste,https://example.com/images/P0827.jpg
P0828,Home Goods,54,44,29.99,S001,North,38,2024-04-30 23:18:55.621742,Chair,https://example.com/images/P0828.jpg
P0829,Home Goods,86,12,488.1,S021,East,43,2024-01-24 23:18:55.621742,Table,https://example.com/images/P0829.jpg
P0830,Clothing,81,49,301.37,S008,East,20,2024-02-15 23:18:55.621742,Jeans,https://example.com/images/P0830.jpg
P0831,Electronics,89,7,439.34,S040,East,25,2024-07-02 23:18:55.621742,Camera,https://example.com/images/P0831.jpg
P0832,Food,46,11,448.12,S042,East,26,2023-11-15 23:18:55.621742,Snacks,https://example.com/images/P0832.jpg
P0833,Clothing,22,22,388.71,S033,North,20,2023-10-30 23:18:55.621742,Hat,https://example.com/images/P0833.jpg
P0834,Clothing,88,49,52.98,S014,East,12,2023-12-09 23:18:55.621742,Jeans,https://example.com/images/P0834.jpg
P0835,Sports,81,5,451.35,S039,West,34,2024-03-08 23:18:55.621742,Bicycle Helmet,https://example.com/images/P0835.jpg
P0836,Sports,31,43,491.24,S030,East,47,2023-12-26 23:18:55.621742,Dumbbells,https://example.com/images/P0836.jpg
P0837,Food,88,25,115.23,S016,East,51,2023-12-23 23:18:55.621742,Chocolate,https://example.com/images/P0837.jpg
P0838,Sports,25,38,12.46,S025,West,24,2024-07-30 23:18:55.621742,Water Bottle,https://example.com/images/P0838.jpg
P0839,Health,93,12,243.4,S022,South,17,2024-01-26 23:18:55.621742,Toothpaste,https://example.com/images/P0839.jpg
P0840,Health,82,16,82.84,S042,West,14,2024-06-27 23:18:55.621742,Toothpaste,https://example.com/images/P0840.jpg
P0841,Food,22,40,6.61,S007,East,59,2023-10-28 23:18:55.621742,Juice,https://example.com/images/P0841.jpg
P0842,Sports,6,21,484.32,S003,South,35,2023-11-15 23:18:55.621742,Water Bottle,https://example.com/images/P0842.jpg
P0843,Clothing,66,32,379.53,S036,West,54,2024-03-17 23:18:55.621742,Jeans,https://example.com/images/P0843.jpg
P0844,Home Goods,37,48,81.18,S025,South,11,2024-01-20 23:18:55.621742,Chair,https://example.com/images/P0844.jpg
P0845,Sports,60,43,138.95,S039,West,43,2024-06-14 23:18:55.621742,Yoga Mat,https://example.com/images/P0845.jpg
P0846,Home Goods,52,41,351.7,S003,West,26,2023-12-23 23:18:55.621742,Chair,https://example.com/images/P0846.jpg
P0847,Sports,65,7,52.82,S018,North,50,2024-05-14 23:18:55.621742,Dumbbells,https://example.com/images/P0847.jpg
P0848,Sports,12,21,167.45,S021,East,17,2024-03-11 23:18:55.621742,Yoga Mat,https://example.com/images/P0848.jpg
P0849,Sports,69,11,386.47,S034,West,44,2023-10-31 23:18:55.621742,Tennis Racket,https://example.com/images/P0849.jpg
P0850,Food,92,11,323.64,S020,West,29,2024-06-26 23:18:55.621742,Snacks,https://example.com/images/P0850.jpg
P0851,Health,82,42,197.86,S015,East,18,2024-01-10 23:18:55.621742,Thermometer,https://example.com/images/P0851.jpg
P0852,Food,13,22,131.2,S044,West,32,2024-08-14 23:18:55.621742,Pasta,https://example.com/images/P0852.jpg
P0853,Electronics,4,46,213.66,S006,North,33,2024-03-13 23:18:55.621742,Smartphone,https://example.com/images/P0853.jpg
P0854,Food,73,18,387.84,S013,South,30,2024-06-02 23:18:55.621742,Chocolate,https://example.com/images/P0854.jpg
P0855,Clothing,58,40,312.84,S026,West,15,2024-08-15 23:18:55.621742,Jacket,https://example.com/images/P0855.jpg
P0856,Health,78,36,33.7,S020,South,54,2024-05-17 23:18:55.621742,Toothpaste,https://example.com/images/P0856.jpg
P0857,Electronics,24,43,137.71,S016,West,39,2024-06-23 23:18:55.621742,Smartphone,https://example.com/images/P0857.jpg
P0858,Sports,12,44,319.75,S020,South,23,2024-08-10 23:18:55.621742,Water Bottle,https://example.com/images/P0858.jpg
P0859,Food,66,47,328.19,S002,East,20,2024-05-05 23:18:55.621742,Juice,https://example.com/images/P0859.jpg
P0860,Food,75,35,395.87,S047,East,52,2023-12-31 23:18:55.621742,Juice,https://example.com/images/P0860.jpg
P0861,Clothing,97,31,452.4,S006,South,21,2024-01-04 23:18:55.621742,Jeans,https://example.com/images/P0861.jpg
P0862,Clothing,57,22,243.14,S023,West,31,2024-10-18 23:18:55.621742,Jacket,https://example.com/images/P0862.jpg
P0863,Health,55,24,273.5,S013,West,37,2024-05-14 23:18:55.621742,Thermometer,https://example.com/images/P0863.jpg
P0864,Electronics,31,43,405.98,S023,South,11,2023-12-26 23:18:55.621742,Smartwatch,https://example.com/images/P0864.jpg
P0865,Health,22,30,89.6,S018,South,15,2023-11-07 23:18:55.621742,First Aid Kit,https://example.com/images/P0865.jpg
P0866,Clothing,0,27,246.88,S050,West,54,2024-06-02 23:18:55.621742,Jeans,https://example.com/images/P0866.jpg
P0867,Sports,39,42,402.65,S028,South,52,2024-09-07 23:18:55.621742,Dumbbells,https://example.com/images/P0867.jpg
P0868,Food,95,35,53.03,S035,South,38,2024-09-28 23:18:55.621742,Cookies,https://example.com/images/P0868.jpg
P0869,Sports,5,10,322.76,S050,South,16,2024-03-25 23:18:55.621742,Water Bottle,https://example.com/images/P0869.jpg
P0870,Health,41,33,274.28,S015,West,38,2023-11-23 23:18:55.621742,Sanitizer,https://example.com/images/P0870.jpg
P0871,Health,41,49,289.07,S018,East,12,2024-05-01 23:18:55.621742,Vitamins,https://example.com/images/P0871.jpg
P0872,Health,77,42,424.96,S048,East,14,2024-05-29 23:18:55.621742,Vitamins,https://example.com/images/P0872.jpg
P0873,Sports,49,44,450.63,S028,East,31,2024-06-20 23:18:55.621742,Water Bottle,https://example.com/images/P0873.jpg
P0874,Electronics,58,22,309.8,S042,West,57,2024-05-08 23:18:55.621742,Camera,https://example.com/images/P0874.jpg
P0875,Health,47,12,169.46,S005,North,58,2024-04-29 23:18:55.621742,Supplements,https://example.com/images/P0875.jpg
P0876,Food,31,39,488.28,S032,East,40,2024-10-08 23:18:55.621742,Juice,https://example.com/images/P0876.jpg
P0877,Clothing,69,49,32.07,S042,South,19,2024-07-26 23:18:55.621742,Jeans,https://example.com/images/P0877.jpg
P0878,Clothing,51,34,37.53,S019,South,12,2024-08-09 23:18:55.621742,Shoes,https://example.com/images/P0878.jpg
P0879,Health,49,26,27.46,S016,South,35,2024-02-11 23:18:55.621742,First Aid Kit,https://example.com/images/P0879.jpg
P0880,Clothing,15,30,192.27,S034,West,47,2023-12-05 23:18:55.621742,Jacket,https://example.com/images/P0880.jpg
P0881,Clothing,84,33,303.93,S019,East,14,2024-09-20 23:18:55.621742,Jacket,https://example.com/images/P0881.jpg
P0882,Sports,74,9,378.6,S020,East,54,2024-08-11 23:18:55.621742,Bicycle Helmet,https://example.com/images/P0882.jpg
P0883,Health,65,20,53.06,S043,South,10,2024-02-08 23:18:55.621742,Thermometer,https://example.com/images/P0883.jpg
P0884,Clothing,89,17,73.5,S042,East,12,2023-12-14 23:18:55.621742,T-Shirt,https://example.com/images/P0884.jpg
P0885,Food,18,12,85.64,S043,West,49,2024-02-04 23:18:55.621742,Pasta,https://example.com/images/P0885.jpg
P0886,Food,11,12,357.2,S048,West,37,2024-01-17 23:18:55.621742,Bread,https://example.com/images/P0886.jpg
P0887,Health,65,44,122.99,S044,South,31,2023-12-21 23:18:55.621742,Sanitizer,https://example.com/images/P0887.jpg
P0888,Electronics,47,37,165.37,S020,West,31,2024-08-29 23:18:55.621742,Smartphone,https://example.com/images/P0888.jpg
P0889,Sports,11,45,233.27,S034,East,48,2024-01-21 23:18:55.621742,Yoga Mat,https://example.com/images/P0889.jpg
P0890,Health,43,44,287.93,S044,East,24,2024-06-04 23:18:55.621742,Supplements,https://example.com/images/P0890.jpg
P0891,Electronics,71,14,477.41,S026,West,24,2024-05-08 23:18:55.621742,Laptop,https://example.com/images/P0891.jpg
P0892,Electronics,12,37,449.12,S043,West,55,2024-06-27 23:18:55.621742,Laptop,https://example.com/images/P0892.jpg
P0893,Clothing,62,13,296.22,S016,South,19,2023-11-03 23:18:55.621742,T-Shirt,https://example.com/images/P0893.jpg
P0894,Sports,85,45,265.12,S021,South,57,2023-12-25 23:18:55.621742,Yoga Mat,https://example.com/images/P0894.jpg
P0895,Sports,22,46,490.6,S031,North,38,2024-03-23 23:18:55.621742,Tennis Racket,https://example.com/images/P0895.jpg
P0896,Home Goods,25,11,159.47,S012,East,11,2023-12-31 23:18:55.621742,Curtains,https://example.com/images/P0896.jpg
P0897,Sports,6,44,32.25,S027,West,33,2024-04-27 23:18:55.621742,Bicycle Helmet,https://example.com/images/P0897.jpg
P0898,Electronics,29,9,166.99,S024,East,40,2023-12-03 23:18:55.621742,Smartwatch,https://example.com/images/P0898.jpg
P0899,Home Goods,96,18,184.94,S042,North,22,2024-05-01 23:18:55.621742,Carpet,https://example.com/images/P0899.jpg
P0900,Home Goods,37,29,263.62,S050,East,59,2023-11-02 23:18:55.621742,Lamp,https://example.com/images/P0900.jpg
P0901,Sports,26,39,166.49,S019,East,53,2024-03-27 23:18:55.621742,Dumbbells,https://example.com/images/P0901.jpg
P0902,Clothing,80,6,305.49,S011,North,26,2024-01-25 23:18:55.621742,Sunglasses,https://example.com/images/P0902.jpg
P0903,Clothing,77,33,188.27,S036,West,10,2024-02-11 23:18:55.621742,Sunglasses,https://example.com/images/P0903.jpg
P0904,Clothing,64,32,395.23,S031,North,54,2024-02-01 23:18:55.621742,T-Shirt,https://example.com/images/P0904.jpg
P0905,Food,99,45,5.82,S027,South,23,2024-02-11 23:18:55.621742,Chocolate,https://example.com/images/P0905.jpg
P0906,Home Goods,71,38,136.05,S017,West,36,2023-11-27 23:18:55.621742,Carpet,https://example.com/images/P0906.jpg
P0907,Electronics,0,14,161.38,S025,East,28,2024-07-20 23:18:55.621742,Laptop,https://example.com/images/P0907.jpg
P0908,Clothing,10,47,320.5,S034,West,26,2023-12-26 23:18:55.621742,Hat,https://example.com/images/P0908.jpg
P0909,Home Goods,1,40,231.33,S040,South,46,2023-11-02 23:18:55.621742,Candle,https://example.com/images/P0909.jpg
